,SalesOrderCreationDate,OrderQuantity,PlantKey,CustomerKey,MaterialKey,RequestedDeliveryDate,DeliveryDate,HighOrderQtyFlag,Delay,Season
92860,2024-08-28,17,5,503,1,2024-10-04,2024-10-15,0,11,Summer2024
36883,2024-08-28,12,8,682,2,2024-10-03,2024-10-15,0,12,Summer2024
3979,2024-08-28,17,5,741,2,2024-09-18,2024-09-24,0,6,Summer2024
14183,2024-08-28,16,4,17,1,2024-09-26,2024-09-27,0,1,Summer2024
58675,2024-08-28,20,5,957,1,2024-10-07,2024-10-08,0,1,Summer2024
56949,2024-08-29,17,6,562,1,2024-10-09,2024-10-16,0,7,Summer2024
31627,2024-08-29,20,4,293,1,2024-08-30,2024-09-06,0,7,Summer2024
50589,2024-08-29,19,8,533,1,2024-10-04,2024-10-15,0,11,Summer2024
56497,2024-08-29,21,5,766,1,2024-09-30,2024-10-07,0,7,Summer2024
94843,2024-08-29,12,4,76,1,2024-09-30,2024-10-03,0,3,Summer2024
79429,2024-08-29,20,8,932,1,2024-10-03,2024-10-08,0,5,Summer2024
29755,2024-08-29,17,6,1209,2,2024-10-10,2024-10-24,0,14,Summer2024
97989,2024-08-29,17,4,292,1,2024-10-08,2024-10-09,0,1,Summer2024
38768,2024-08-29,19,5,1105,1,2024-09-27,2024-10-04,0,7,Summer2024
311,2024-08-29,10,5,781,1,2024-10-02,2024-10-08,0,6,Summer2024
15198,2024-08-29,18,4,61,1,2024-10-14,2024-10-22,0,8,Summer2024
26885,2024-08-29,15,5,768,1,2024-10-02,2024-10-07,0,5,Summer2024
58886,2024-08-29,21,6,809,1,2024-10-04,2024-10-07,0,3,Summer2024
27004,2024-08-29,16,8,888,1,2024-09-20,2024-10-02,0,12,Summer2024
45507,2024-08-29,19,6,1022,1,2024-09-24,2024-10-08,0,14,Summer2024
45022,2024-08-29,23,8,1212,1,2024-10-01,2024-10-10,0,9,Summer2024
77410,2024-08-29,14,4,829,2,2024-09-19,2024-09-24,0,5,Summer2024
69485,2024-08-29,23,8,963,1,2024-09-24,2024-10-08,0,14,Summer2024
9802,2024-08-29,26,5,1058,1,2024-09-16,2024-09-20,0,4,Summer2024
65141,2024-08-29,21,4,401,2,2024-08-30,2024-09-10,0,11,Summer2024
92609,2024-08-29,16,4,342,1,2024-09-27,2024-10-07,0,10,Summer2024
42568,2024-08-29,26,8,819,1,2024-09-27,2024-10-02,0,5,Summer2024
5141,2024-08-29,17,4,62,1,2024-09-30,2024-10-04,0,4,Summer2024
5959,2024-08-29,23,4,50,2,2024-09-18,2024-09-24,0,6,Summer2024
57396,2024-08-29,17,8,634,2,2024-09-30,2024-10-07,0,7,Summer2024
35365,2024-08-30,20,4,486,1,2024-09-25,2024-10-02,0,7,Summer2024
86192,2024-08-30,17,5,495,1,2024-10-14,2024-10-22,0,8,Summer2024
41857,2024-08-30,16,5,1028,1,2024-09-24,2024-10-01,0,7,Summer2024
35801,2024-08-30,16,8,841,1,2024-09-10,2024-09-17,0,7,Summer2024
61791,2024-08-30,18,8,1167,1,2024-09-27,2024-10-01,0,4,Summer2024
5967,2024-08-30,16,6,944,1,2024-09-27,2024-10-02,0,5,Summer2024
8904,2024-08-30,20,4,282,1,2024-10-09,2024-10-15,0,6,Summer2024
58748,2024-08-30,15,8,832,1,2024-10-01,2024-10-04,0,3,Summer2024
93297,2024-08-30,16,5,803,1,2024-09-18,2024-09-23,0,5,Summer2024
99624,2024-08-30,17,6,1054,2,2024-10-10,2024-10-21,0,11,Summer2024
74003,2024-08-30,18,4,199,2,2024-09-12,2024-09-13,0,1,Summer2024
34027,2024-08-30,18,8,997,1,2024-10-02,2024-10-08,0,6,Summer2024
19517,2024-08-30,16,6,1045,1,2024-09-18,2024-09-26,0,8,Summer2024
83325,2024-08-30,21,4,838,1,2024-10-09,2024-10-17,0,8,Summer2024
2418,2024-08-30,22,4,10,1,2024-09-24,2024-09-26,0,2,Summer2024
23855,2024-08-30,15,4,464,2,2024-09-13,2024-09-16,0,3,Summer2024
57487,2024-08-30,18,4,1138,1,2024-09-26,2024-09-30,0,4,Summer2024
17865,2024-08-30,16,6,755,2,2024-10-25,2024-10-30,0,5,Summer2024
12974,2024-08-30,21,8,527,1,2024-10-08,2024-10-22,0,14,Summer2024
47045,2024-08-30,11,5,569,1,2024-09-20,2024-10-04,0,14,Summer2024
25453,2024-08-30,22,6,927,1,2024-09-02,2024-09-12,0,10,Summer2024
89022,2024-08-30,14,5,687,2,2024-09-26,2024-10-08,0,12,Summer2024
29694,2024-08-30,18,4,284,1,2024-10-07,2024-10-14,0,7,Summer2024
47717,2024-08-30,14,5,920,1,2024-09-23,2024-10-03,0,10,Summer2024
67659,2024-08-30,15,6,557,1,2024-09-02,2024-09-10,0,8,Summer2024
49750,2024-08-31,18,4,112,1,2024-09-19,2024-09-26,0,7,Summer2024
58697,2024-08-31,18,6,1014,1,2024-10-08,2024-10-17,0,9,Summer2024
74744,2024-08-31,16,5,584,1,2024-09-18,2024-09-25,0,7,Summer2024
14954,2024-08-31,14,5,695,1,2024-10-23,2024-10-28,0,5,Summer2024
1077,2024-08-31,20,8,900,1,2024-09-25,2024-10-07,0,12,Summer2024
59413,2024-08-31,16,6,1184,1,2024-10-07,2024-10-17,0,10,Summer2024
60190,2024-08-31,18,6,1037,1,2024-10-09,2024-10-21,0,12,Summer2024
60944,2024-08-31,21,4,13,2,2024-09-20,2024-10-01,0,11,Summer2024
72251,2024-08-31,16,4,153,1,2024-10-01,2024-10-07,0,6,Summer2024
76730,2024-08-31,20,4,17,1,2024-09-30,2024-10-08,0,8,Summer2024
82236,2024-08-31,22,8,590,1,2024-10-01,2024-10-08,0,7,Summer2024
41657,2024-08-31,13,4,231,1,2024-10-07,2024-10-09,0,2,Summer2024
25401,2024-08-31,18,4,250,1,2024-09-27,2024-10-09,0,12,Summer2024
60700,2024-08-31,16,4,383,1,2024-09-23,2024-10-04,0,11,Summer2024
446,2024-08-31,22,5,1216,1,2024-10-15,2024-10-24,0,9,Summer2024
50763,2024-08-31,22,4,191,1,2024-10-02,2024-10-09,0,7,Summer2024
71920,2024-08-31,16,6,519,1,2024-09-30,2024-10-09,0,9,Summer2024
47074,2024-08-31,21,8,873,1,2024-09-24,2024-09-27,0,3,Summer2024
39182,2024-08-31,14,4,16,1,2024-10-28,2024-11-06,0,9,Summer2024
75544,2024-08-31,16,5,754,1,2024-09-23,2024-10-07,0,14,Summer2024
63573,2024-08-31,15,6,946,1,2024-10-01,2024-10-02,0,1,Summer2024
50474,2024-08-31,17,8,827,1,2024-10-02,2024-10-07,0,5,Summer2024
7804,2024-08-31,18,6,755,1,2024-09-19,2024-10-03,0,14,Summer2024
69329,2024-09-01,22,6,531,1,2024-10-02,2024-10-08,0,6,Summer2024
11899,2024-09-01,18,8,1222,1,2024-09-24,2024-10-04,0,10,Summer2024
77936,2024-09-01,18,8,699,1,2024-10-14,2024-10-16,0,2,Summer2024
87596,2024-09-01,26,5,957,1,2024-09-24,2024-10-08,0,14,Summer2024
99307,2024-09-01,15,4,451,1,2024-09-13,2024-09-27,0,14,Summer2024
24427,2024-09-01,15,4,27,1,2024-09-23,2024-10-02,0,9,Summer2024
28967,2024-09-01,18,6,893,1,2024-10-01,2024-10-14,0,13,Summer2024
51707,2024-09-01,14,4,190,1,2024-09-24,2024-09-27,0,3,Summer2024
35643,2024-09-01,21,6,707,1,2024-09-25,2024-09-27,0,2,Summer2024
60887,2024-09-01,18,4,289,1,2024-10-02,2024-10-14,0,12,Summer2024
40201,2024-09-01,19,4,188,1,2024-10-10,2024-10-16,0,6,Summer2024
3162,2024-09-01,17,4,371,1,2024-10-01,2024-10-14,0,13,Summer2024
11510,2024-09-01,20,8,943,1,2024-09-27,2024-10-01,0,4,Summer2024
37788,2024-09-01,17,5,563,1,2024-09-30,2024-10-08,0,8,Summer2024
60901,2024-09-01,19,4,206,1,2024-10-09,2024-10-17,0,8,Summer2024
10588,2024-09-01,20,8,793,1,2024-09-02,2024-09-05,0,3,Summer2024
73599,2024-09-01,16,6,1160,1,2024-10-08,2024-10-15,0,7,Summer2024
33798,2024-09-01,16,4,178,1,2024-10-17,2024-10-18,0,1,Summer2024
92380,2024-09-01,15,5,839,2,2024-10-17,2024-10-28,0,11,Summer2024
54504,2024-09-01,16,4,35,1,2024-09-23,2024-10-07,0,14,Summer2024
26319,2024-09-01,18,4,260,1,2024-10-03,2024-10-15,0,12,Summer2024
78307,2024-09-01,12,5,785,1,2024-09-24,2024-09-25,0,1,Summer2024
25934,2024-09-01,17,8,953,1,2024-09-13,2024-09-23,0,10,Summer2024
9838,2024-09-01,15,8,795,1,2024-09-02,2024-09-16,0,14,Summer2024
55083,2024-09-01,22,6,579,1,2024-10-08,2024-10-16,0,8,Summer2024
24691,2024-09-02,21,4,267,1,2024-10-09,2024-10-22,0,13,Summer2024
36520,2024-09-02,13,4,307,2,2024-10-08,2024-10-09,0,1,Summer2024
93898,2024-09-02,16,6,1089,1,2024-10-04,2024-10-07,0,3,Summer2024
60349,2024-09-02,13,4,478,1,2024-09-27,2024-10-04,0,7,Summer2024
76140,2024-09-02,18,4,56,1,2024-09-23,2024-09-26,0,3,Summer2024
76779,2024-09-02,16,4,82,2,2024-09-30,2024-10-03,0,3,Summer2024
88230,2024-09-02,20,8,1119,1,2024-09-24,2024-09-30,0,6,Summer2024
48223,2024-09-02,20,5,558,2,2024-09-30,2024-10-09,0,9,Summer2024
93780,2024-09-02,20,6,573,1,2024-10-01,2024-10-15,0,14,Summer2024
85986,2024-09-02,19,6,849,1,2024-10-07,2024-10-09,0,2,Summer2024
92359,2024-09-02,22,4,134,1,2024-10-07,2024-10-10,0,3,Summer2024
61319,2024-09-02,15,4,179,2,2024-09-11,2024-09-17,0,6,Summer2024
67364,2024-09-02,18,4,487,1,2024-09-18,2024-09-20,0,2,Summer2024
34652,2024-09-02,19,4,211,1,2024-09-24,2024-10-07,0,13,Summer2024
30904,2024-09-02,19,6,1038,1,2024-09-24,2024-09-27,0,3,Summer2024
55978,2024-09-02,21,6,671,1,2024-09-24,2024-10-04,0,10,Summer2024
50650,2024-09-02,17,4,458,1,2024-09-23,2024-09-26,0,3,Summer2024
65972,2024-09-02,19,4,425,1,2024-09-18,2024-09-24,0,6,Summer2024
8191,2024-09-02,17,4,140,1,2024-08-30,2024-09-02,0,3,Summer2024
10248,2024-09-02,16,6,1100,1,2024-10-14,2024-10-21,0,7,Summer2024
68775,2024-09-02,17,4,274,1,2024-09-19,2024-10-02,0,13,Summer2024
11612,2024-09-02,13,6,846,2,2024-10-02,2024-10-10,0,8,Summer2024
23632,2024-09-02,18,4,414,2,2024-09-30,2024-10-07,0,7,Summer2024
58425,2024-09-02,20,5,503,1,2024-10-04,2024-10-10,0,6,Summer2024
49886,2024-09-02,17,5,499,1,2024-09-27,2024-10-09,0,12,Summer2024
17741,2024-09-03,18,4,1138,1,2024-09-04,2024-09-11,0,7,Summer2024
99514,2024-09-03,17,5,1030,2,2024-09-30,2024-10-02,0,2,Summer2024
18109,2024-09-03,19,4,153,1,2024-09-19,2024-09-20,0,1,Summer2024
79504,2024-09-03,16,4,480,2,2024-09-30,2024-10-10,0,10,Summer2024
21759,2024-09-03,14,4,357,1,2024-10-03,2024-10-07,0,4,Summer2024
56758,2024-09-03,23,8,901,1,2024-10-16,2024-10-23,0,7,Summer2024
14908,2024-09-03,14,4,20,1,2024-09-23,2024-10-03,0,10,Summer2024
86256,2024-09-03,13,4,389,1,2024-10-08,2024-10-18,0,10,Summer2024
27751,2024-09-03,14,5,1183,1,2024-10-03,2024-10-09,0,6,Summer2024
38314,2024-09-03,20,4,214,1,2024-10-03,2024-10-17,0,14,Summer2024
10889,2024-09-03,13,5,989,1,2024-10-02,2024-10-10,0,8,Summer2024
78287,2024-09-03,15,6,507,1,2024-10-17,2024-10-21,0,4,Summer2024
89830,2024-09-03,17,4,370,1,2024-10-03,2024-10-14,0,11,Summer2024
11701,2024-09-03,14,5,669,1,2024-10-01,2024-10-11,0,10,Summer2024
83219,2024-09-03,19,8,889,1,2024-10-08,2024-10-16,0,8,Summer2024
88195,2024-09-03,18,6,700,1,2024-10-01,2024-10-09,0,8,Summer2024
57743,2024-09-04,17,4,159,1,2024-10-04,2024-10-15,0,11,Summer2024
51233,2024-09-04,17,5,765,1,2024-09-25,2024-10-04,0,9,Summer2024
32578,2024-09-04,16,4,445,2,2024-10-07,2024-10-09,0,2,Summer2024
42749,2024-09-04,18,5,1219,1,2024-10-03,2024-10-11,0,8,Summer2024
54432,2024-09-04,21,5,811,1,2024-09-18,2024-09-23,0,5,Summer2024
39222,2024-09-04,14,5,1154,1,2024-10-09,2024-10-11,0,2,Summer2024
65090,2024-09-04,18,5,1204,1,2024-09-12,2024-09-26,0,14,Summer2024
12680,2024-09-04,24,4,443,1,2024-10-17,2024-10-29,0,12,Summer2024
75540,2024-09-04,19,4,466,1,2024-10-10,2024-10-24,0,14,Summer2024
59709,2024-09-04,20,4,70,2,2024-10-09,2024-10-16,0,7,Summer2024
49015,2024-09-04,16,4,88,1,2024-10-08,2024-10-15,0,7,Summer2024
85445,2024-09-04,22,4,189,1,2024-10-11,2024-10-15,0,4,Summer2024
61785,2024-09-04,13,6,854,1,2024-10-02,2024-10-08,0,6,Summer2024
2109,2024-09-04,19,6,854,1,2024-09-27,2024-10-11,0,14,Summer2024
19390,2024-09-04,19,4,81,1,2024-10-02,2024-10-11,0,9,Summer2024
77246,2024-09-04,20,6,1221,1,2024-10-02,2024-10-03,0,1,Summer2024
95528,2024-09-04,20,4,401,1,2024-09-26,2024-10-02,0,6,Summer2024
60958,2024-09-04,18,6,1189,1,2024-09-27,2024-10-08,0,11,Summer2024
37296,2024-09-04,22,4,345,1,2024-10-15,2024-10-28,0,13,Summer2024
73257,2024-09-04,20,5,1024,2,2024-09-25,2024-09-27,0,2,Summer2024
68279,2024-09-04,20,4,51,1,2024-10-09,2024-10-23,0,14,Summer2024
39776,2024-09-05,19,4,214,2,2024-10-02,2024-10-07,0,5,Summer2024
9651,2024-09-05,20,4,38,2,2024-10-04,2024-10-07,0,3,Summer2024
71005,2024-09-05,13,5,1028,1,2024-09-03,2024-09-05,0,2,Summer2024
10019,2024-09-05,20,6,1173,1,2024-10-23,2024-10-28,0,5,Summer2024
47731,2024-09-05,22,4,8,1,2024-10-10,2024-10-18,0,8,Summer2024
67048,2024-09-05,15,6,908,1,2024-09-18,2024-10-01,0,13,Summer2024
7063,2024-09-05,22,4,437,2,2024-10-09,2024-10-15,0,6,Summer2024
96006,2024-09-05,19,8,703,1,2024-10-09,2024-10-10,0,1,Summer2024
19394,2024-09-05,21,8,1211,1,2024-10-03,2024-10-17,0,14,Summer2024
77996,2024-09-05,20,5,1049,1,2024-10-16,2024-10-28,0,12,Summer2024
26960,2024-09-05,22,6,565,1,2024-09-27,2024-10-10,0,13,Summer2024
5014,2024-09-05,20,6,1097,1,2024-10-15,2024-10-24,0,9,Summer2024
45078,2024-09-05,17,8,677,1,2024-10-09,2024-10-10,0,1,Summer2024
67680,2024-09-05,17,4,359,1,2024-10-07,2024-10-08,0,1,Summer2024
45658,2024-09-05,20,4,175,1,2024-10-03,2024-10-16,0,13,Summer2024
94360,2024-09-05,10,4,468,1,2024-10-08,2024-10-17,0,9,Summer2024
59140,2024-09-05,18,5,619,1,2024-10-31,2024-11-14,0,14,Summer2024
7912,2024-09-05,16,8,1185,1,2024-09-16,2024-09-24,0,8,Summer2024
60238,2024-09-06,20,4,354,2,2024-10-21,2024-10-23,0,2,Summer2024
55152,2024-09-06,25,4,390,1,2024-10-01,2024-10-14,0,13,Summer2024
92503,2024-09-06,16,4,242,2,2024-09-27,2024-10-11,0,14,Summer2024
86340,2024-09-06,22,5,1069,1,2024-10-22,2024-10-30,0,8,Summer2024
24995,2024-09-06,17,4,418,2,2024-10-02,2024-10-09,0,7,Summer2024
67116,2024-09-06,16,4,433,1,2024-10-01,2024-10-11,0,10,Summer2024
94084,2024-09-06,21,5,623,1,2024-10-04,2024-10-08,0,4,Summer2024
31887,2024-09-06,22,6,1209,2,2024-10-01,2024-10-03,0,2,Summer2024
875,2024-09-06,16,5,820,1,2024-10-01,2024-10-09,0,8,Summer2024
64763,2024-09-07,22,4,470,1,2024-09-20,2024-09-25,0,5,Summer2024
34013,2024-09-07,21,8,720,1,2024-10-08,2024-10-10,0,2,Summer2024
82088,2024-09-07,21,4,259,1,2024-10-08,2024-10-16,0,8,Summer2024
62437,2024-09-07,20,4,138,1,2024-10-08,2024-10-18,0,10,Summer2024
55654,2024-09-07,16,4,143,1,2024-10-14,2024-10-18,0,4,Summer2024
94287,2024-09-07,19,6,1196,1,2024-10-16,2024-10-28,0,12,Summer2024
91250,2024-09-07,20,4,108,1,2024-11-04,2024-11-18,0,14,Summer2024
16791,2024-09-07,21,4,404,1,2024-09-26,2024-10-08,0,12,Summer2024
31027,2024-09-07,17,4,5,1,2024-10-07,2024-10-16,0,9,Summer2024
89906,2024-09-07,15,6,715,1,2024-10-17,2024-10-18,0,1,Summer2024
39523,2024-09-07,13,4,420,2,2024-10-04,2024-10-16,0,12,Summer2024
5276,2024-09-07,18,6,633,1,2024-10-07,2024-10-15,0,8,Summer2024
63674,2024-09-07,11,4,425,2,2024-10-10,2024-10-11,0,1,Summer2024
54073,2024-09-07,16,6,1226,1,2024-10-01,2024-10-08,0,7,Summer2024
99302,2024-09-07,19,4,252,1,2024-10-07,2024-10-11,0,4,Summer2024
59108,2024-09-07,19,4,464,1,2024-10-10,2024-10-17,0,7,Summer2024
28647,2024-09-07,10,5,862,1,2024-11-05,2024-11-07,0,2,Summer2024
66623,2024-09-08,21,8,607,1,2024-09-30,2024-10-03,0,3,Summer2024
85751,2024-09-08,19,4,168,2,2024-10-09,2024-10-11,0,2,Summer2024
66930,2024-09-08,21,6,854,1,2024-10-09,2024-10-18,0,9,Summer2024
53170,2024-09-08,17,8,508,1,2024-10-07,2024-10-16,0,9,Summer2024
13681,2024-09-08,20,6,1061,1,2024-10-08,2024-10-11,0,3,Summer2024
83657,2024-09-08,23,5,868,1,2024-09-23,2024-09-24,0,1,Summer2024
61227,2024-09-08,18,6,933,1,2024-10-22,2024-10-25,0,3,Summer2024
9073,2024-09-08,23,8,802,1,2024-09-20,2024-10-03,0,13,Summer2024
29264,2024-09-08,15,6,507,1,2024-10-07,2024-10-10,0,3,Summer2024
11378,2024-09-08,18,6,674,1,2024-10-02,2024-10-16,0,14,Summer2024
87887,2024-09-09,17,5,976,1,2024-10-01,2024-10-07,0,6,Summer2024
94554,2024-09-09,15,5,1076,1,2024-10-07,2024-10-11,0,4,Summer2024
16588,2024-09-09,18,4,328,1,2024-10-09,2024-10-11,0,2,Summer2024
23452,2024-09-09,16,8,1032,1,2024-10-15,2024-10-21,0,6,Summer2024
33457,2024-09-09,18,4,190,1,2024-10-14,2024-10-25,0,11,Summer2024
84772,2024-09-09,19,5,1165,2,2024-10-03,2024-10-10,0,7,Summer2024
45985,2024-09-09,20,6,1160,1,2024-10-04,2024-10-17,0,13,Summer2024
15693,2024-09-09,17,8,525,1,2024-10-31,2024-11-08,0,8,Summer2024
32124,2024-09-09,12,8,694,1,2024-10-01,2024-10-14,0,13,Summer2024
11702,2024-09-09,14,4,20,1,2024-10-29,2024-11-04,0,6,Summer2024
65189,2024-09-09,19,4,444,2,2024-09-13,2024-09-24,0,11,Summer2024
57464,2024-09-09,15,6,627,1,2024-10-01,2024-10-11,0,10,Summer2024
36951,2024-09-09,16,8,772,2,2024-09-24,2024-10-07,0,13,Summer2024
9608,2024-09-09,13,4,257,1,2024-09-09,2024-09-17,0,8,Summer2024
7073,2024-09-09,17,4,248,1,2024-10-16,2024-10-22,0,6,Summer2024
49963,2024-09-09,17,4,348,1,2024-10-11,2024-10-21,0,10,Summer2024
55551,2024-09-10,13,8,1007,1,2024-10-03,2024-10-17,0,14,Summer2024
54281,2024-09-10,15,8,778,1,2024-10-11,2024-10-24,0,13,Summer2024
49259,2024-09-10,21,6,1089,1,2024-10-09,2024-10-16,0,7,Summer2024
5225,2024-09-10,13,5,536,1,2024-10-10,2024-10-18,0,8,Summer2024
7711,2024-09-10,23,5,628,1,2024-10-07,2024-10-09,0,2,Summer2024
59041,2024-09-10,18,4,479,1,2024-10-16,2024-10-18,0,2,Summer2024
69236,2024-09-10,22,4,104,2,2024-10-23,2024-11-06,0,14,Summer2024
46945,2024-09-10,15,4,144,1,2024-10-11,2024-10-21,0,10,Summer2024
90459,2024-09-10,18,6,616,2,2024-10-17,2024-10-30,0,13,Summer2024
83326,2024-09-10,21,8,973,2,2024-10-07,2024-10-15,0,8,Summer2024
54278,2024-09-10,19,6,740,1,2024-10-24,2024-10-30,0,6,Summer2024
3785,2024-09-10,18,7,606,1,2024-10-02,2024-10-14,0,12,Summer2024
34120,2024-09-10,15,8,1119,1,2024-10-02,2024-10-04,0,2,Summer2024
44234,2024-09-10,17,5,831,2,2024-10-04,2024-10-15,0,11,Summer2024
14512,2024-09-10,20,4,197,1,2024-10-10,2024-10-16,0,6,Summer2024
6675,2024-09-10,10,5,826,1,2024-10-09,2024-10-16,0,7,Summer2024
7407,2024-09-10,15,6,944,1,2024-11-06,2024-11-11,0,5,Summer2024
38690,2024-09-10,18,5,499,1,2024-10-04,2024-10-15,0,11,Summer2024
26253,2024-09-10,21,4,461,1,2024-10-16,2024-10-22,0,6,Summer2024
91958,2024-09-11,23,4,270,1,2024-10-11,2024-10-23,0,12,Summer2024
45568,2024-09-11,20,5,615,1,2024-10-25,2024-11-06,0,12,Summer2024
31973,2024-09-11,18,4,27,2,2024-10-10,2024-10-23,0,13,Summer2024
60831,2024-09-11,20,8,1218,1,2024-10-14,2024-10-23,0,9,Summer2024
28977,2024-09-11,13,4,121,1,2024-10-10,2024-10-22,0,12,Summer2024
45980,2024-09-11,15,5,642,1,2024-10-15,2024-10-25,0,10,Summer2024
39464,2024-09-11,11,4,427,1,2024-10-11,2024-10-14,0,3,Summer2024
79575,2024-09-11,21,6,1224,1,2024-10-07,2024-10-18,0,11,Summer2024
80493,2024-09-11,16,8,780,1,2024-10-03,2024-10-07,0,4,Summer2024
81248,2024-09-11,18,7,606,1,2024-09-12,2024-09-17,0,5,Summer2024
98365,2024-09-11,23,8,721,1,2024-10-28,2024-10-31,0,3,Summer2024
21641,2024-09-11,17,8,874,1,2024-10-15,2024-10-22,0,7,Summer2024
57629,2024-09-11,19,6,629,1,2024-09-30,2024-10-08,0,8,Summer2024
72639,2024-09-11,19,5,712,2,2024-10-01,2024-10-09,0,8,Summer2024
4548,2024-09-11,15,4,248,1,2024-10-21,2024-10-29,0,8,Summer2024
23404,2024-09-11,16,8,1106,2,2024-10-15,2024-10-23,0,8,Summer2024
32160,2024-09-11,26,8,777,1,2024-10-10,2024-10-21,0,11,Summer2024
45558,2024-09-12,22,8,842,1,2024-10-11,2024-10-23,0,12,Summer2024
88284,2024-09-12,24,4,451,1,2024-10-14,2024-10-28,0,14,Summer2024
95620,2024-09-12,16,4,371,1,2024-09-13,2024-09-26,0,13,Summer2024
99984,2024-09-12,18,6,630,2,2024-10-30,2024-11-08,0,9,Summer2024
42813,2024-09-12,14,4,310,1,2024-10-09,2024-10-16,0,7,Summer2024
44821,2024-09-12,19,6,655,1,2024-10-18,2024-10-29,0,11,Summer2024
43717,2024-09-12,20,5,702,1,2024-10-23,2024-11-06,0,14,Summer2024
57789,2024-09-12,17,5,1105,1,2024-10-16,2024-10-21,0,5,Summer2024
42302,2024-09-12,20,8,1131,2,2024-10-16,2024-10-25,0,9,Summer2024
77083,2024-09-12,17,4,126,1,2024-10-03,2024-10-17,0,14,Summer2024
35238,2024-09-12,23,5,976,2,2024-10-17,2024-10-29,0,12,Summer2024
48721,2024-09-12,22,8,609,1,2024-10-15,2024-10-21,0,6,Summer2024
15310,2024-09-12,14,4,65,1,2024-10-08,2024-10-18,0,10,Summer2024
87846,2024-09-12,19,5,996,1,2024-09-27,2024-10-04,0,7,Summer2024
31794,2024-09-12,20,7,730,1,2024-10-11,2024-10-14,0,3,Summer2024
53453,2024-09-12,15,4,348,1,2024-10-24,2024-11-05,0,12,Summer2024
1489,2024-09-12,19,4,146,1,2024-09-13,2024-09-23,0,10,Summer2024
37457,2024-09-12,14,4,134,1,2024-10-30,2024-11-06,0,7,Summer2024
1998,2024-09-12,20,4,436,2,2024-09-23,2024-10-01,0,8,Summer2024
30118,2024-09-12,16,8,1066,1,2024-10-29,2024-11-07,0,9,Summer2024
31128,2024-09-12,17,4,211,1,2024-10-30,2024-11-05,0,6,Summer2024
45930,2024-09-12,16,4,313,1,2024-10-11,2024-10-25,0,14,Summer2024
87365,2024-09-12,13,5,669,1,2024-10-08,2024-10-21,0,13,Summer2024
53027,2024-09-12,15,4,56,1,2024-10-17,2024-10-29,0,12,Summer2024
24056,2024-09-13,18,8,590,2,2024-10-11,2024-10-25,0,14,Summer2024
15724,2024-09-13,20,4,116,1,2024-10-14,2024-10-18,0,4,Summer2024
12865,2024-09-13,19,8,793,1,2024-10-14,2024-10-25,0,11,Summer2024
92548,2024-09-13,14,4,267,1,2024-10-30,2024-11-07,0,8,Summer2024
5663,2024-09-13,17,5,779,1,2024-10-08,2024-10-10,0,2,Summer2024
51563,2024-09-13,22,4,267,1,2024-10-17,2024-10-24,0,7,Summer2024
12142,2024-09-13,16,6,1206,2,2024-10-18,2024-10-22,0,4,Summer2024
87249,2024-09-13,18,6,635,1,2024-10-01,2024-10-11,0,10,Summer2024
22636,2024-09-13,15,6,1161,1,2024-10-01,2024-10-03,0,2,Summer2024
5142,2024-09-13,19,4,460,2,2024-10-29,2024-10-30,0,1,Summer2024
18145,2024-09-13,20,6,1184,1,2024-10-11,2024-10-25,0,14,Summer2024
20775,2024-09-13,18,4,407,1,2024-10-04,2024-10-10,0,6,Summer2024
44331,2024-09-13,20,6,690,1,2024-10-08,2024-10-16,0,8,Summer2024
34353,2024-09-13,18,4,191,1,2024-09-19,2024-09-23,0,4,Summer2024
39930,2024-09-13,20,5,969,1,2024-10-10,2024-10-23,0,13,Summer2024
86341,2024-09-13,16,4,441,1,2024-09-30,2024-10-10,0,10,Summer2024
25643,2024-09-13,12,6,655,2,2024-10-15,2024-10-28,0,13,Summer2024
33932,2024-09-13,13,4,43,1,2024-09-26,2024-10-08,0,12,Summer2024
85730,2024-09-13,16,6,782,1,2024-10-16,2024-10-22,0,6,Summer2024
63817,2024-09-13,19,4,360,1,2024-09-30,2024-10-08,0,8,Summer2024
68161,2024-09-13,18,4,407,1,2024-10-01,2024-10-11,0,10,Summer2024
13380,2024-09-14,20,4,371,1,2024-10-31,2024-11-08,0,8,Summer2024
67895,2024-09-14,20,5,742,1,2024-10-09,2024-10-10,0,1,Summer2024
69246,2024-09-14,18,6,1160,1,2024-10-16,2024-10-28,0,12,Summer2024
15852,2024-09-14,20,5,882,2,2024-09-30,2024-10-03,0,3,Summer2024
81125,2024-09-14,17,5,745,1,2024-10-16,2024-10-30,0,14,Summer2024
12390,2024-09-14,18,4,76,1,2024-09-26,2024-10-01,0,5,Summer2024
31024,2024-09-14,18,6,1065,1,2024-10-29,2024-11-04,0,6,Summer2024
64718,2024-09-14,18,4,9,1,2024-09-20,2024-09-27,0,7,Summer2024
48920,2024-09-14,20,4,478,2,2024-10-04,2024-10-14,0,10,Summer2024
21001,2024-09-14,17,6,638,2,2024-10-08,2024-10-18,0,10,Summer2024
95334,2024-09-14,16,8,626,1,2024-10-17,2024-10-29,0,12,Summer2024
44631,2024-09-14,20,4,419,2,2024-10-03,2024-10-14,0,11,Summer2024
45173,2024-09-14,23,8,587,1,2024-09-16,2024-09-17,0,1,Summer2024
23282,2024-09-14,20,5,1141,1,2024-10-01,2024-10-10,0,9,Summer2024
