,SalesOrderCreationDate,OrderQuantity,PlantKey,CustomerKey,MaterialKey,RequestedDeliveryDate,DeliveryDate,HighOrderQtyFlag,Delay,Season,CustomerCountry,CustomerName
72429,2024-02-28,15,5,1164,1,2024-03-25,2024-03-27,0,2,Winter2023,Czech Republic,Bergnaum Inc
40984,2024-02-28,16,4,100,1,2024-04-04,2024-04-16,0,12,Winter2023,Belgium,"Kunze, Emmerich and Sporer"
16416,2024-02-28,18,5,1010,1,2024-03-13,2024-03-20,0,7,Winter2023,Poland,Hilpert and Sons
32645,2024-02-28,17,4,76,2,2024-04-11,2024-04-16,0,5,Winter2023,Germany,Nicolas and Sons
10919,2024-02-29,10,8,1202,1,2024-04-12,2024-04-16,0,4,Winter2023,Denmark,Pfeffer Inc
88419,2024-02-29,17,4,26,1,2024-03-29,2024-04-03,0,5,Winter2023,Germany,Harber Group
28828,2024-02-29,19,5,985,2,2024-03-22,2024-04-02,0,11,Winter2023,Poland,Wolf-Denesik
46976,2024-02-29,11,6,689,1,2024-03-27,2024-04-04,0,8,Winter2023,Italy,"Heidenreich, Miller and Brakus"
79645,2024-02-29,19,4,477,1,2024-03-21,2024-03-28,0,7,Winter2023,Germany,"Breitenberg, Mraz and Friesen"
26110,2024-02-29,14,4,478,1,2024-03-28,2024-04-05,0,8,Winter2023,Germany,Hintz-Purdy
84212,2024-02-29,15,8,634,1,2024-04-01,2024-04-12,0,11,Winter2023,Sweden,Aufderhar-Larkin
75208,2024-02-29,21,4,422,1,2024-04-04,2024-04-10,0,6,Winter2023,Germany,"Fadel, Welch and Maggio"
71194,2024-02-29,9,5,976,2,2024-04-05,2024-04-10,0,5,Winter2023,Czech Republic,Sanford LLC
24259,2024-02-29,21,5,1041,1,2024-04-10,2024-04-22,0,12,Winter2023,Poland,Ritchie-Bayer
83059,2024-02-29,21,5,1098,1,2024-04-02,2024-04-08,0,6,Winter2023,Czech Republic,"Bartell, Shanahan and Jenkins"
8446,2024-02-29,21,6,849,1,2024-03-25,2024-03-29,0,4,Winter2023,France,"Zieme, Funk and Towne"
62874,2024-02-29,21,4,14,1,2024-03-22,2024-03-26,0,4,Winter2023,Germany,"Gutkowski, White and Beatty"
81578,2024-02-29,20,8,978,1,2024-04-11,2024-04-24,0,13,Winter2023,Sweden,"Stanton, Smith and Abshire"
2477,2024-02-29,17,8,772,2,2024-04-03,2024-04-11,0,8,Winter2023,Sweden,Murphy-Hirthe
92530,2024-02-29,18,5,1049,1,2024-03-29,2024-04-05,0,7,Winter2023,Greece,"Walker, Wintheiser and Harvey"
21102,2024-02-29,17,4,1082,2,2024-04-09,2024-04-11,0,2,Winter2023,Netherlands,Grant-Kshlerin
31501,2024-03-01,17,4,356,1,2024-04-18,2024-04-23,0,5,Winter2023,Germany,Monahan and Sons
9503,2024-03-01,19,4,430,2,2024-04-11,2024-04-24,0,13,Winter2023,Germany,"Schmidt, Klocko and Block"
7829,2024-03-01,21,8,939,2,2024-03-26,2024-04-01,0,6,Winter2023,Sweden,Ernser-Christiansen
22802,2024-03-01,19,6,958,1,2024-04-08,2024-04-11,0,3,Winter2023,Croatia,"Schaefer, Dicki and Jast"
76942,2024-03-01,18,5,1135,1,2024-04-01,2024-04-15,0,14,Winter2023,Greece,Cassin-Reynolds
16633,2024-03-01,17,5,547,1,2024-03-08,2024-03-14,0,6,Winter2023,Poland,"Nitzsche, Hoeger and Kemmer"
82638,2024-03-01,23,8,988,1,2024-04-05,2024-04-09,0,4,Winter2023,Lithuania,Kuvalis-Bahringer
22168,2024-03-01,18,4,242,1,2024-03-27,2024-04-03,0,7,Winter2023,Germany,Rosenbaum Inc
15262,2024-03-01,15,5,805,1,2024-03-26,2024-04-05,0,10,Winter2023,Czech Republic,"Quigley, Torphy and Hills"
68494,2024-03-01,10,5,529,1,2024-04-05,2024-04-19,0,14,Winter2023,Czech Republic,Walsh-Bergstrom
41139,2024-03-01,14,4,153,1,2024-03-04,2024-03-12,0,8,Winter2023,Germany,Hodkiewicz LLC
53474,2024-03-01,21,6,823,1,2024-03-15,2024-03-22,0,7,Winter2023,France,Rath-Reichel
456,2024-03-02,16,6,1213,2,2024-03-28,2024-03-29,0,1,Winter2023,Portugal,"Hahn, DuBuque and Lubowitz"
87104,2024-03-02,15,4,47,1,2024-04-05,2024-04-12,0,7,Winter2023,Germany,Connelly-Glover
25157,2024-03-02,24,8,1136,2,2024-04-11,2024-04-22,0,11,Winter2023,Norway,"Brekke, Simonis and Jerde"
73269,2024-03-02,15,4,455,1,2024-03-07,2024-03-20,0,13,Winter2023,Belgium,Skiles and Sons
19282,2024-03-02,20,6,654,1,2024-03-29,2024-04-11,0,13,Winter2023,France,Yundt and Sons
3650,2024-03-02,18,4,412,1,2024-04-05,2024-04-08,0,3,Winter2023,Germany,Kuhic Inc
60542,2024-03-02,13,4,55,1,2024-04-01,2024-04-10,0,9,Winter2023,Germany,"McClure, Blick and Schultz"
98296,2024-03-02,19,6,1080,1,2024-04-01,2024-04-04,0,3,Winter2023,France,Lakin Inc
93366,2024-03-02,23,4,41,1,2024-03-28,2024-04-04,0,7,Winter2023,Germany,Koelpin LLC
70238,2024-03-02,15,6,1189,1,2024-04-03,2024-04-04,0,1,Winter2023,Portugal,Wolf Inc
6883,2024-03-02,16,6,1187,1,2024-03-28,2024-04-01,0,4,Winter2023,France,Quigley-Harber
1328,2024-03-02,15,6,870,1,2024-03-22,2024-04-03,0,12,Winter2023,Spain,Fritsch LLC
49861,2024-03-02,22,6,1093,1,2024-03-15,2024-03-29,0,14,Winter2023,Portugal,King-Steuber
49302,2024-03-02,19,4,490,1,2024-03-27,2024-04-10,0,14,Winter2023,Germany,Zboncak-Dare
52061,2024-03-02,18,8,527,1,2024-03-27,2024-04-08,0,12,Winter2023,Sweden,"Johns, Wilderman and Abernathy"
672,2024-03-02,18,6,535,1,2024-03-14,2024-03-20,0,6,Winter2023,France,Ratke Inc
65911,2024-03-02,19,5,1183,1,2024-04-08,2024-04-09,0,1,Winter2023,Poland,Johns Group
85848,2024-03-02,16,4,424,2,2024-04-10,2024-04-22,0,12,Winter2023,Germany,Schuster-Hilll
87042,2024-03-02,15,4,477,1,2024-04-02,2024-04-15,0,13,Winter2023,Germany,"Breitenberg, Mraz and Friesen"
16628,2024-03-02,16,8,963,1,2024-03-28,2024-04-03,0,6,Winter2023,Latvia,Lockman-Bechtelar
49332,2024-03-02,12,4,211,1,2024-03-15,2024-03-22,0,7,Winter2023,Germany,Wiza LLC
29600,2024-03-02,19,8,1166,2,2024-03-28,2024-04-02,0,5,Winter2023,Sweden,Leuschke and Sons
16063,2024-03-02,18,4,200,1,2024-04-10,2024-04-24,0,14,Winter2023,Germany,Lindgren and Sons
73258,2024-03-03,19,4,216,1,2024-04-11,2024-04-15,0,4,Winter2023,Germany,Auer LLC
73962,2024-03-03,20,8,966,1,2024-03-21,2024-04-03,0,13,Winter2023,Norway,Spinka-Langosh
97618,2024-03-03,20,4,185,1,2024-04-12,2024-04-24,0,12,Winter2023,Germany,Jerde Group
66983,2024-03-03,19,4,340,2,2024-04-12,2024-04-25,0,13,Winter2023,Germany,"Conroy, Leannon and Padberg"
92558,2024-03-03,16,6,1197,1,2024-04-03,2024-04-05,0,2,Winter2023,Portugal,Nicolas Inc
39318,2024-03-03,20,4,462,1,2024-04-02,2024-04-08,0,6,Winter2023,Germany,Treutel Inc
69630,2024-03-03,16,8,793,1,2024-03-22,2024-04-04,0,13,Winter2023,Sweden,Abbott-Von
91709,2024-03-03,15,5,1067,2,2024-04-01,2024-04-09,0,8,Winter2023,Poland,"Moore, Morar and Rippin"
25058,2024-03-03,20,4,224,1,2024-03-26,2024-03-29,0,3,Winter2023,Germany,Metz-O'Kon
46977,2024-03-03,17,8,1166,1,2024-03-21,2024-03-22,0,1,Winter2023,Sweden,Leuschke and Sons
17725,2024-03-03,18,4,8,1,2024-04-18,2024-04-30,0,12,Winter2023,Belgium,Barrows-Volkman
93139,2024-03-03,17,4,446,1,2024-03-26,2024-04-05,0,10,Winter2023,Germany,Bailey-Quigley
14555,2024-03-03,20,6,991,1,2024-04-05,2024-04-17,0,12,Winter2023,Croatia,"Kihn, Little and Sawayn"
43065,2024-03-03,18,4,339,2,2024-04-09,2024-04-22,0,13,Winter2023,Germany,Prohaska-Batz
88431,2024-03-03,19,5,961,1,2024-04-19,2024-04-22,0,3,Winter2023,Poland,Towne-Jakubowski
45733,2024-03-03,16,4,443,1,2024-04-18,2024-04-22,0,4,Winter2023,Germany,"Lowe, Kirlin and Lakin"
84671,2024-03-03,16,5,1073,1,2024-04-09,2024-04-11,0,2,Winter2023,Czech Republic,"Will, Osinski and Schamberger"
79991,2024-03-03,20,8,1101,1,2024-03-13,2024-03-15,0,2,Winter2023,Sweden,"Nikolaus, Carroll and Corkery"
46973,2024-03-03,17,6,534,1,2024-03-28,2024-03-29,0,1,Winter2023,France,Mohr Inc
83346,2024-03-03,20,5,1120,1,2024-04-09,2024-04-15,0,6,Winter2023,Greece,Runolfsson-Braun
41417,2024-03-03,20,5,917,1,2024-03-26,2024-04-08,0,13,Winter2023,Greece,Sipes-Mills
80283,2024-03-03,23,5,968,1,2024-03-27,2024-04-08,0,12,Winter2023,Poland,Will Inc
31123,2024-03-04,20,8,778,1,2024-03-18,2024-03-22,0,4,Winter2023,Sweden,Lebsack-Morar
8600,2024-03-04,17,4,90,1,2024-04-03,2024-04-05,0,2,Winter2023,Germany,"Borer, Gibson and Reynolds"
53794,2024-03-04,21,4,242,1,2024-03-19,2024-03-20,0,1,Winter2023,Germany,Rosenbaum Inc
16156,2024-03-04,19,5,1188,2,2024-03-22,2024-04-01,0,10,Winter2023,Poland,Lehner Group
77141,2024-03-04,17,4,201,2,2024-03-11,2024-03-15,0,4,Winter2023,Belgium,Kautzer Inc
6562,2024-03-04,16,8,793,1,2024-04-12,2024-04-18,0,6,Winter2023,Sweden,Abbott-Von
16488,2024-03-04,22,4,272,2,2024-04-15,2024-04-19,0,4,Winter2023,Belgium,Nitzsche LLC
88485,2024-03-04,19,4,36,1,2024-03-28,2024-04-04,0,7,Winter2023,Germany,"Fadel, Trantow and Kohler"
12744,2024-03-04,13,4,318,1,2024-03-29,2024-04-01,0,3,Winter2023,Germany,Anderson-Spinka
28857,2024-03-04,17,8,665,1,2024-04-17,2024-04-25,0,8,Winter2023,Sweden,Nikolaus Inc
18381,2024-03-04,21,6,520,2,2024-03-25,2024-04-02,0,8,Winter2023,Croatia,Parker-Bradtke
41793,2024-03-04,22,4,387,1,2024-03-14,2024-03-20,0,6,Winter2023,Germany,"Corwin, Dickens and Klein"
88681,2024-03-04,19,6,1034,1,2024-03-22,2024-03-26,0,4,Winter2023,France,Gerlach-Sanford
8076,2024-03-04,15,6,1224,1,2024-03-28,2024-04-05,0,8,Winter2023,Portugal,"Stoltenberg, Schaden and Grimes"
16752,2024-03-04,16,6,565,1,2024-04-02,2024-04-08,0,6,Winter2023,France,"Stiedemann, Hirthe and Runolfsdottir"
41970,2024-03-04,22,8,1087,1,2024-03-26,2024-04-02,0,7,Winter2023,Lithuania,"Schulist, Prosacco and Schneider"
90706,2024-03-04,19,6,822,2,2024-04-09,2024-04-22,0,13,Winter2023,France,"Metz, Morar and Streich"
40546,2024-03-04,17,4,287,1,2024-03-27,2024-04-10,0,14,Winter2023,Germany,"Lowe, Moen and Schmeler"
33026,2024-03-05,19,5,611,1,2024-04-15,2024-04-22,0,7,Winter2023,Czech Republic,Treutel-Hickle
43363,2024-03-05,18,5,754,1,2024-04-03,2024-04-04,0,1,Winter2023,Czech Republic,"Kutch, Abbott and Lubowitz"
45429,2024-03-05,19,4,450,2,2024-03-21,2024-04-01,0,11,Winter2023,Germany,Ziemann-Murray
40850,2024-03-05,18,4,243,1,2024-04-01,2024-04-12,0,11,Winter2023,Germany,Klocko-Runte
95244,2024-03-05,21,5,882,1,2024-04-11,2024-04-16,0,5,Winter2023,Greece,DuBuque-Murazik
28868,2024-03-05,20,6,1144,1,2024-04-02,2024-04-03,0,1,Winter2023,Portugal,Champlin Inc
49471,2024-03-05,18,6,689,2,2024-04-03,2024-04-17,0,14,Winter2023,Italy,"Heidenreich, Miller and Brakus"
58393,2024-03-05,16,4,209,2,2024-03-21,2024-03-29,0,8,Winter2023,Germany,"Torphy, Dicki and Bahringer"
45772,2024-03-05,19,4,458,1,2024-03-18,2024-03-20,0,2,Winter2023,Germany,Stoltenberg-Crooks
61744,2024-03-05,17,4,40,1,2024-04-05,2024-04-18,0,13,Winter2023,Germany,Carroll-Feest
72914,2024-03-05,14,5,1120,1,2024-03-29,2024-04-10,0,12,Winter2023,Greece,Runolfsson-Braun
25152,2024-03-05,22,8,793,1,2024-04-12,2024-04-19,0,7,Winter2023,Sweden,Abbott-Von
88335,2024-03-05,18,8,885,1,2024-03-26,2024-04-08,0,13,Winter2023,Sweden,Donnelly Inc
47313,2024-03-05,17,4,454,1,2024-04-11,2024-04-18,0,7,Winter2023,Germany,McCullough-Purdy
33574,2024-03-06,17,5,862,1,2024-04-09,2024-04-16,0,7,Winter2023,Hungary,Kautzer-McGlynn
23391,2024-03-06,14,4,196,1,2024-04-01,2024-04-15,0,14,Winter2023,Germany,"Schneider, Green and Green"
28841,2024-03-06,18,5,564,1,2024-04-19,2024-05-03,0,14,Winter2023,Poland,Gusikowski LLC
96512,2024-03-06,20,8,684,1,2024-03-21,2024-03-22,0,1,Winter2023,Sweden,Block and Sons
21198,2024-03-06,13,6,698,1,2024-03-28,2024-04-09,0,12,Winter2023,France,Roberts Inc
559,2024-03-06,25,8,1108,1,2024-03-29,2024-04-12,0,14,Winter2023,Norway,"Abbott, Hegmann and Stracke"
29237,2024-03-06,16,8,596,1,2024-04-15,2024-04-29,0,14,Winter2023,Sweden,Armstrong and Sons
20158,2024-03-06,16,8,1118,1,2024-04-08,2024-04-15,0,7,Winter2023,Sweden,"Walsh, O'Connell and Weber"
34281,2024-03-06,16,6,924,1,2024-04-09,2024-04-16,0,7,Winter2023,Slovenia,Boyle-Mosciski
37496,2024-03-06,21,4,395,1,2024-03-29,2024-04-12,0,14,Winter2023,Germany,Maggio and Sons
23443,2024-03-06,18,4,334,1,2024-04-05,2024-04-15,0,10,Winter2023,Germany,"Kozey, Rice and Cummerata"
74588,2024-03-06,16,6,964,1,2024-04-03,2024-04-10,0,7,Winter2023,Croatia,"Daugherty, Boyle and Swift"
67663,2024-03-06,15,5,529,1,2024-03-08,2024-03-18,0,10,Winter2023,Czech Republic,Walsh-Bergstrom
34471,2024-03-06,19,4,19,1,2024-03-29,2024-04-11,0,13,Winter2023,Germany,"Quigley, Schamberger and O'Keefe"
30640,2024-03-07,19,4,224,2,2024-04-22,2024-05-03,0,11,Winter2023,Germany,Metz-O'Kon
71036,2024-03-07,19,5,837,1,2024-04-30,2024-05-06,0,6,Winter2023,Czech Republic,Williamson-Wilderman
70919,2024-03-07,20,4,344,2,2024-04-30,2024-05-10,0,10,Winter2023,Germany,Bruen-Smitham
58502,2024-03-07,19,6,987,1,2024-04-05,2024-04-15,0,10,Winter2023,Slovenia,Zieme and Sons
48242,2024-03-07,17,8,673,1,2024-03-29,2024-04-03,0,5,Winter2023,Sweden,"Cummings, Dickinson and McDermott"
62400,2024-03-07,19,8,936,1,2024-03-21,2024-03-27,0,6,Winter2023,Norway,Simonis-Hilll
32907,2024-03-07,18,5,986,2,2024-03-22,2024-04-01,0,10,Winter2023,Greece,"Corkery, Goodwin and Kuvalis"
59099,2024-03-07,15,6,944,2,2024-04-19,2024-04-24,0,5,Winter2023,Switzerland,"Littel, Grant and Champlin"
3747,2024-03-07,15,5,759,1,2024-04-15,2024-04-29,0,14,Winter2023,Czech Republic,Boyer LLC
19489,2024-03-07,23,8,498,2,2024-04-11,2024-04-24,0,13,Winter2023,Sweden,Friesen-Kautzer
6293,2024-03-07,16,6,649,2,2024-04-17,2024-04-24,0,7,Winter2023,France,Von-Morissette
61211,2024-03-07,14,4,341,1,2024-04-01,2024-04-05,0,4,Winter2023,Germany,Blanda-Dicki
16034,2024-03-07,20,6,967,1,2024-04-19,2024-04-29,0,10,Winter2023,France,Kuhn Inc
22394,2024-03-07,18,6,541,1,2024-04-02,2024-04-11,0,9,Winter2023,Croatia,Stiedemann Inc
87283,2024-03-07,12,4,275,1,2024-03-28,2024-04-05,0,8,Winter2023,Germany,"Hauck, Breitenberg and Crooks"
22055,2024-03-07,20,4,483,1,2024-03-08,2024-03-18,0,10,Winter2023,Germany,Hilpert Inc
27230,2024-03-07,17,8,802,1,2024-04-01,2024-04-05,0,4,Winter2023,Finland,Pagac and Sons
28268,2024-03-07,13,5,1043,1,2024-03-21,2024-04-04,0,14,Winter2023,Poland,"Halvorson, McKenzie and Powlowski"
32096,2024-03-07,20,6,1080,1,2024-03-29,2024-04-03,0,5,Winter2023,France,Lakin Inc
42492,2024-03-07,16,5,1183,1,2024-04-12,2024-04-23,0,11,Winter2023,Poland,Johns Group
55632,2024-03-07,17,5,603,1,2024-04-01,2024-04-10,0,9,Winter2023,Poland,Keeling-Wehner
96333,2024-03-07,15,4,158,1,2024-04-17,2024-04-30,0,13,Winter2023,Germany,Kutch LLC
74405,2024-03-07,19,4,139,1,2024-04-23,2024-05-06,0,13,Winter2023,Germany,Bernhard-Bartell
40929,2024-03-07,21,8,511,1,2024-04-11,2024-04-23,0,12,Winter2023,Sweden,"Powlowski, Spencer and Raynor"
7250,2024-03-07,17,4,359,1,2024-04-19,2024-04-23,0,4,Winter2023,Germany,"Friesen, Barton and Runolfsdottir"
8304,2024-03-07,11,5,982,1,2024-04-16,2024-04-23,0,7,Winter2023,Poland,Bechtelar LLC
77825,2024-03-08,19,8,607,1,2024-04-16,2024-04-17,0,1,Winter2023,Sweden,Corkery-Armstrong
38569,2024-03-08,19,5,1015,1,2024-04-09,2024-04-11,0,2,Winter2023,Poland,"O'Reilly, Tillman and Bayer"
87277,2024-03-08,19,5,1040,1,2024-04-02,2024-04-03,0,1,Winter2023,Poland,"Hauck, Nicolas and Bauch"
18358,2024-03-08,19,5,805,1,2024-04-12,2024-04-23,0,11,Winter2023,Czech Republic,"Quigley, Torphy and Hills"
7177,2024-03-08,19,8,842,1,2024-03-25,2024-04-08,0,14,Winter2023,Sweden,Rowe Inc
1718,2024-03-08,21,4,94,1,2024-04-02,2024-04-10,0,8,Winter2023,Germany,Wilkinson Inc
98838,2024-03-08,18,6,1107,1,2024-03-11,2024-03-15,0,4,Winter2023,France,"Lowe, Schiller and Windler"
6972,2024-03-08,19,5,569,1,2024-03-28,2024-04-11,0,14,Winter2023,Poland,Farrell Group
17126,2024-03-08,11,8,665,2,2024-03-28,2024-04-02,0,5,Winter2023,Sweden,Nikolaus Inc
3251,2024-03-08,18,4,379,1,2024-04-03,2024-04-16,0,13,Winter2023,Germany,"Skiles, Lockman and Schuppe"
86511,2024-03-08,21,4,74,1,2024-04-16,2024-04-25,0,9,Winter2023,Germany,"Balistreri, Koelpin and Mayert"
6035,2024-03-08,22,5,779,1,2024-03-11,2024-03-14,0,3,Winter2023,Greece,Hamill-Ratke
22415,2024-03-08,22,6,823,1,2024-04-26,2024-05-10,0,14,Winter2023,France,Rath-Reichel
76717,2024-03-08,23,5,701,1,2024-04-19,2024-04-25,0,6,Winter2023,Greece,"Bashirian, VonRueden and Graham"
99144,2024-03-08,18,6,1214,1,2024-05-03,2024-05-07,0,4,Winter2023,Spain,"Lind, Pfeffer and Schultz"
86232,2024-03-08,13,4,328,1,2024-03-18,2024-03-19,0,1,Winter2023,Germany,Pollich-Boyle
89584,2024-03-08,18,4,207,1,2024-04-11,2024-04-23,0,12,Winter2023,Germany,"Kessler, McClure and Pfannerstill"
1567,2024-03-08,12,6,998,1,2024-03-11,2024-03-12,0,1,Winter2023,France,Schultz-Mertz
91330,2024-03-08,19,6,947,1,2024-04-05,2024-04-17,0,12,Winter2023,France,Denesik Inc
24896,2024-03-08,26,4,362,2,2024-04-15,2024-04-19,0,4,Winter2023,Belgium,Turner LLC
70230,2024-03-08,16,4,57,1,2024-03-27,2024-04-01,0,5,Winter2023,Germany,Runte-Vandervort
2653,2024-03-08,23,4,414,1,2024-04-11,2024-04-16,0,5,Winter2023,Germany,"Ortiz, O'Conner and Pfannerstill"
16834,2024-03-08,22,8,988,1,2024-03-25,2024-04-08,0,14,Winter2023,Lithuania,Kuvalis-Bahringer
48136,2024-03-08,10,8,571,1,2024-04-08,2024-04-09,0,1,Winter2023,Finland,Hirthe and Sons
41206,2024-03-09,19,4,260,1,2024-04-01,2024-04-03,0,2,Winter2023,Belgium,Greenholt-O'Kon
60082,2024-03-09,16,4,270,1,2024-03-29,2024-04-08,0,10,Winter2023,Germany,Hirthe-McClure
97147,2024-03-09,19,8,973,1,2024-03-11,2024-03-18,0,7,Winter2023,Sweden,"Paucek, Satterfield and Brown"
81977,2024-03-09,21,4,312,1,2024-03-11,2024-03-12,0,1,Winter2023,Germany,Ullrich Group
62443,2024-03-09,18,6,1158,1,2024-03-22,2024-03-25,0,3,Winter2023,Portugal,Beier-Bogan
93477,2024-03-09,23,8,1027,2,2024-04-16,2024-04-17,0,1,Winter2023,Norway,Brown-Hamill
44622,2024-03-09,21,5,1069,2,2024-04-17,2024-04-24,0,7,Winter2023,Czech Republic,"Quitzon, Lubowitz and Conn"
52523,2024-03-09,21,8,965,1,2024-04-08,2024-04-22,0,14,Winter2023,Norway,"Roob, DuBuque and Hagenes"
77432,2024-03-09,18,6,1023,2,2024-04-24,2024-04-29,0,5,Winter2023,France,Parker-Abernathy
74262,2024-03-09,16,4,410,1,2024-05-01,2024-05-10,0,9,Winter2023,Germany,Klocko and Sons
9858,2024-03-09,19,4,246,2,2024-04-04,2024-04-09,0,5,Winter2023,Germany,Schmitt LLC
48800,2024-03-09,13,6,1159,1,2024-04-10,2024-04-22,0,12,Winter2023,Croatia,Balistreri and Sons
35061,2024-03-09,16,6,1070,1,2024-04-17,2024-04-22,0,5,Winter2023,France,Abbott-Hintz
24996,2024-03-09,14,4,447,1,2024-03-28,2024-04-01,0,4,Winter2023,Germany,"Stiedemann, Nader and Kunde"
60029,2024-03-09,19,8,1036,1,2024-04-18,2024-05-02,0,14,Winter2023,Sweden,Bogan-Emmerich
79367,2024-03-09,15,4,38,1,2024-04-23,2024-04-26,0,3,Winter2023,Germany,"Shields, Mitchell and Breitenberg"
21030,2024-03-09,18,8,851,1,2024-04-05,2024-04-18,0,13,Winter2023,Finland,"Sanford, Jacobson and Dare"
23347,2024-03-09,20,5,1015,1,2024-04-17,2024-04-23,0,6,Winter2023,Poland,"O'Reilly, Tillman and Bayer"
75457,2024-03-09,17,5,545,1,2024-04-02,2024-04-10,0,8,Winter2023,Poland,"Effertz, Cummerata and Tromp"
66718,2024-03-09,16,5,1176,1,2024-04-29,2024-05-07,0,8,Winter2023,Poland,Bashirian-Reinger
40009,2024-03-10,18,4,95,2,2024-04-10,2024-04-12,0,2,Winter2023,Germany,Schuppe Inc
15904,2024-03-10,16,4,437,1,2024-04-03,2024-04-09,0,6,Winter2023,Germany,Barton Group
51809,2024-03-10,28,8,659,1,2024-03-28,2024-04-11,1,14,Winter2023,Finland,"Larkin, Gulgowski and Dickinson"
62762,2024-03-10,18,4,69,1,2024-04-05,2024-04-12,0,7,Winter2023,Germany,McClure-Wolf
17496,2024-03-10,20,4,330,1,2024-04-08,2024-04-10,0,2,Winter2023,Belgium,Jast Inc
92959,2024-03-10,20,8,1050,1,2024-04-01,2024-04-10,0,9,Winter2023,Norway,"McCullough, Hirthe and Carter"
75817,2024-03-10,22,4,479,1,2024-04-16,2024-04-24,0,8,Winter2023,Germany,Schaefer Inc
12203,2024-03-10,16,4,166,1,2024-04-11,2024-04-12,0,1,Winter2023,Germany,"Becker, Schmeler and Johns"
56491,2024-03-10,19,4,211,1,2024-04-08,2024-04-19,0,11,Winter2023,Germany,Wiza LLC
24075,2024-03-10,24,4,41,1,2024-04-19,2024-05-01,0,12,Winter2023,Germany,Koelpin LLC
42247,2024-03-10,19,4,460,1,2024-04-15,2024-04-23,0,8,Winter2023,Germany,Little-Hintz
56581,2024-03-10,12,6,689,1,2024-04-30,2024-05-08,0,8,Winter2023,Italy,"Heidenreich, Miller and Brakus"
23534,2024-03-10,19,4,353,1,2024-04-17,2024-04-25,0,8,Winter2023,Germany,Kerluke Inc
32928,2024-03-10,12,4,210,2,2024-04-02,2024-04-04,0,2,Winter2023,Belgium,Johns-Donnelly
17346,2024-03-10,16,4,327,1,2024-04-10,2024-04-24,0,14,Winter2023,Germany,Mann-Lowe
75316,2024-03-10,23,8,552,1,2024-04-02,2024-04-11,0,9,Winter2023,Sweden,Mayer Group
48936,2024-03-10,15,4,228,1,2024-04-04,2024-04-17,0,13,Winter2023,Belgium,Considine-Conroy
36899,2024-03-10,15,6,804,2,2024-04-18,2024-04-24,0,6,Winter2023,France,Schultz Inc
57910,2024-03-10,14,6,718,2,2024-04-04,2024-04-16,0,12,Winter2023,Slovenia,"Upton, Lueilwitz and Kris"
65931,2024-03-10,17,4,480,2,2024-04-09,2024-04-23,0,14,Winter2023,Belgium,Jaskolski-Quigley
12682,2024-03-10,25,4,222,1,2024-04-09,2024-04-12,0,3,Winter2023,Germany,Renner and Sons
12623,2024-03-10,24,4,11,1,2024-04-04,2024-04-15,0,11,Winter2023,Germany,Champlin and Sons
4152,2024-03-10,17,4,388,1,2024-03-26,2024-03-28,0,2,Winter2023,Germany,Braun-Powlowski
59114,2024-03-10,15,4,101,2,2024-04-15,2024-04-26,0,11,Winter2023,Germany,Jakubowski-Greenfelder
8916,2024-03-10,17,6,1085,1,2024-04-10,2024-04-12,0,2,Winter2023,France,MacGyver-Lockman
87086,2024-03-10,17,8,963,1,2024-04-18,2024-04-23,0,5,Winter2023,Latvia,Lockman-Bechtelar
70749,2024-03-10,19,6,758,1,2024-04-05,2024-04-09,0,4,Winter2023,Italy,Anderson Group
36151,2024-03-11,17,4,85,1,2024-04-15,2024-04-23,0,8,Winter2023,Germany,"Rosenbaum, Kris and Bailey"
46050,2024-03-11,24,6,804,1,2024-03-22,2024-03-28,0,6,Winter2023,France,Schultz Inc
42152,2024-03-11,15,5,975,1,2024-03-26,2024-04-01,0,6,Winter2023,Poland,Willms-Lockman
15451,2024-03-11,20,5,662,1,2024-04-19,2024-04-24,0,5,Winter2023,Czech Republic,Rodriguez LLC
25609,2024-03-11,18,6,671,1,2024-04-08,2024-04-22,0,14,Winter2023,Croatia,Pfeffer-Will
75354,2024-03-11,19,8,632,1,2024-04-24,2024-05-07,0,13,Winter2023,Sweden,"Koch, Botsford and Gottlieb"
79827,2024-03-11,20,4,437,1,2024-04-02,2024-04-12,0,10,Winter2023,Germany,Barton Group
61944,2024-03-11,22,8,601,1,2024-04-15,2024-04-17,0,2,Winter2023,Estonia,"Hickle, Hayes and Mitchell"
42782,2024-03-11,21,4,464,1,2024-03-12,2024-03-21,0,9,Winter2023,Belgium,"Keeling, Crist and Gislason"
55355,2024-03-11,23,5,647,1,2024-04-23,2024-04-25,0,2,Winter2023,Czech Republic,Kautzer Group
21036,2024-03-11,18,6,537,1,2024-04-04,2024-04-17,0,13,Winter2023,France,Kuvalis-Little
24814,2024-03-11,22,4,197,1,2024-03-27,2024-04-05,0,9,Winter2023,Germany,"Marks, Nicolas and Swaniawski"
52301,2024-03-11,16,5,612,2,2024-03-29,2024-04-01,0,3,Winter2023,Czech Republic,"Beahan, Fadel and Waters"
23936,2024-03-11,14,8,632,1,2024-04-11,2024-04-25,0,14,Winter2023,Sweden,"Koch, Botsford and Gottlieb"
67665,2024-03-11,16,8,1143,1,2024-03-21,2024-04-04,0,14,Winter2023,Sweden,Dickinson LLC
